,page,/find-a-job,/universal-credit,/government/collections/financial-support-for-businesses-during-coronavirus-covid-19,max,median,mean,min
1352,/healthcare-immigration-application/pay,0.9060529,0.91531545,0.92751366,0.92751366,0.91531545,0.91629404,0.9060529
1353,/government/collections/state-pension-toolkit,0.90001917,0.91657555,0.9274709,0.9274709,0.91657555,0.9146886,0.90001917
1354,/guidance/check-a-pension-scheme-members-residency-status-for-relief-at-source,0.9140229,0.9151237,0.9273319,0.9273319,0.9151237,0.91882616,0.9140229
1355,/additional-state-pension/eligibility,0.8958973,0.92172927,0.92732674,0.92732674,0.92172927,0.91498446,0.8958973
1356,/entering-staying-uk/right-to-rent-in-the-uk,0.927313,0.913998,0.926914,0.927313,0.926914,0.92274165,0.913998
1357,/government/organisations/hm-revenue-customs/contact/get-help-with-the-statutory-sick-pay-rebate-scheme,0.9272795,0.90444815,0.9169276,0.9272795,0.9169276,0.91621846,0.90444815
1358,/residential-support-scheme/residential-bursary-fund,0.909451,0.9156522,0.9272674,0.9272674,0.9156522,0.91745687,0.909451
1359,/rights-disabled-person,0.90351933,0.91812783,0.92725223,0.92725223,0.91812783,0.9162998,0.90351933
1360,/support-group-for-children-young-people-families,0.9133681,0.9135378,0.9272013,0.9272013,0.9135378,0.91803575,0.9133681
1361,/topic/planning-development/public-sector-land-use,0.8949118,0.92571276,0.9271584,0.9271584,0.92571276,0.91592765,0.8949118
1362,/government/publications/paye-draft-forms-p11-p32-p14p60-2013-to-2014,0.92715514,0.92647016,0.916829,0.92715514,0.92647016,0.9234848,0.916829
1363,/government/collections/statutory-pay,0.90962356,0.92032385,0.9271316,0.9271316,0.92032385,0.9190264,0.90962356
1364,/minimum-wage-calculator-employers,0.8937277,0.9270626,0.9258533,0.9270626,0.9258533,0.91554785,0.8937277
1365,/vehicle-tax-rate-tables,0.8971337,0.9226935,0.9270471,0.9270471,0.9226935,0.9156248,0.8971337
1366,/find-nursery-school-place,0.89588493,0.9212297,0.9270384,0.9270384,0.9212297,0.9147177,0.89588493
1367,/plan-shared-parental-leave-pay,0.9044778,0.9174065,0.9270359,0.9270359,0.9174065,0.91630673,0.9044778
1368,/married-couples-allowance/eligibility,0.91262424,0.92691123,0.92690074,0.92691123,0.92690074,0.92214537,0.91262424
1369,/self-assessment-tax-returns/penalties,0.8943421,0.9231725,0.9269078,0.9269078,0.9231725,0.9148075,0.8943421
1370,/guidance/stamp-duty-land-tax-relief-for-land-or-property-transactions,0.89466226,0.92156917,0.9268406,0.9268406,0.92156917,0.91435736,0.89466226
1371,/time-off-for-dependants/taking-time-off,0.89757913,0.9176348,0.9266907,0.9266907,0.9176348,0.91396827,0.89757913
1372,/maternity-pay-leave/eligibility,0.8977191,0.92630434,0.9266683,0.9266683,0.92630434,0.9168973,0.8977191
1373,/diabetes-driving,0.9082827,0.9165363,0.9266633,0.9266633,0.9165363,0.91716075,0.9082827
1374,/government/organisations/hm-revenue-customs/contact/agent-dedicated-line-debt-management,0.9020296,0.9265979,0.9140876,0.9265979,0.9140876,0.9142384,0.9020296
1375,/government/publications/armed-forces-pensions-and-national-insurance-modification/armed-forces-pension-and-how-it-is-affected-by-national-insurance-modification,0.91633034,0.9195497,0.9265828,0.9265828,0.9195497,0.92082095,0.91633034
1376,/foreign-travel-advice/cuba,0.922936,0.9119174,0.92657804,0.92657804,0.922936,0.92047715,0.9119174
1377,/tier-1-investor,0.90674263,0.9135198,0.92654026,0.92654026,0.9135198,0.91560096,0.90674263
1378,/government/publications/hgv-inspection-manual,0.9265148,0.9053102,0.9028026,0.9265148,0.9053102,0.9115426,0.9028026
1379,/government/publications/draft-online-safety-bill,0.9076065,0.91272295,0.92649186,0.92649186,0.91272295,0.91560715,0.9076065
1380,/report-unfit-work-children-vulnerable-adults,0.9080158,0.91420573,0.926479,0.926479,0.91420573,0.91623354,0.9080158
1381,/buy-a-personalised-registration-number,0.9253326,0.9263033,0.9252867,0.9263033,0.9253326,0.9256409,0.9252867
1382,/scottish-income-tax,0.8954423,0.92362005,0.9261656,0.9261656,0.92362005,0.91507596,0.8954423
1383,/ride-motorcycle-moped,0.90166366,0.91521925,0.9261603,0.9261603,0.91521925,0.9143477,0.90166366
1384,/government/publications/psv-inspection-manual,0.9260971,0.9169449,0.9127699,0.9260971,0.9169449,0.91860396,0.9127699
1385,/expenses-and-benefits-clothing/what-to-report-and-pay,0.9041472,0.91495115,0.9260814,0.9260814,0.91495115,0.91505986,0.9041472
1386,/government/collections/joint-service-publication-jsp,0.9026201,0.91392034,0.92602825,0.92602825,0.91392034,0.9141896,0.9026201
1387,/government/publications/easy-read-get-help-at-work-if-youre-disabled-or-have-a-health-condition-access-to-work,0.8904791,0.9259505,0.922135,0.9259505,0.922135,0.91285485,0.8904791
1388,/government/publications/pension-schemes-newsletter-131-july-2021,0.90015894,0.9145942,0.9259349,0.9259349,0.9145942,0.9135626,0.90015894
1389,/government/publications/advertise-your-vacancies/find-a-job-guide-for-employers,0.9091348,0.91364455,0.9259165,0.9259165,0.91364455,0.91623193,0.9091348
1390,/government/publications/low-income-debt-and-health,0.89639974,0.91839117,0.92590845,0.92590845,0.91839117,0.9135664,0.89639974
1391,/transfers-takeovers/redundancy,0.89975333,0.9145493,0.9258874,0.9258874,0.9145493,0.91339666,0.89975333
1392,/government/publications/working-whilst-an-asylum-claim-is-considered/working-in-the-uk-whilst-an-asylum-case-is-considered,0.8979786,0.92458856,0.9258808,0.9258808,0.92458856,0.9161493,0.8979786
1393,/guidance/skills-funding-register-for-opportunities-to-tender,0.89279073,0.9258688,0.91832143,0.9258688,0.91832143,0.912327,0.89279073
1394,/guidance/guidance-for-students-parents-and-partners-providing-evidence-to-support-a-student-finance-application,0.9078397,0.91519105,0.92584777,0.92584777,0.91519105,0.91629285,0.9078397
1395,/foreign-travel-advice/turkey/coronavirus,0.9014209,0.91551465,0.9257844,0.9257844,0.91551465,0.91423994,0.9014209
1396,/government/organisations/department-for-work-pensions/about/complaints-procedure,0.92577726,0.9194528,0.918563,0.92577726,0.9194528,0.92126435,0.918563
1397,/llyfr-log-cerbyd,0.8950512,0.9170275,0.9257601,0.9257601,0.9170275,0.9126129,0.8950512
1398,/government/organisations/united-kingdom-security-vetting/about,0.908115,0.9119766,0.92572874,0.92572874,0.9119766,0.9152734,0.908115
1399,/child-benefit-tax-calculator,0.8982636,0.9170932,0.92569035,0.92569035,0.9170932,0.9136824,0.8982636
1400,/government/organisations/department-for-work-pensions/about/recruitment.cy,0.91447186,0.91110325,0.92564404,0.92564404,0.91447186,0.9170731,0.91110325
1401,/foreign-travel-advice/portugal,0.89509106,0.92563176,0.9206794,0.92563176,0.9206794,0.9138007,0.89509106
1402,/female-genital-mutilation-help-advice,0.8933261,0.9225735,0.92557174,0.92557174,0.9225735,0.9138238,0.8933261
1403,/government/organisations/hm-revenue-customs/contact/capital-gains-tax-enquiries-for-individuals-employees-and-self-employed,0.8925567,0.9196385,0.9255346,0.9255346,0.9196385,0.9125767,0.8925567
1404,/guidance/report-changes-to-your-disability-confident-details,0.8946165,0.9188018,0.9254363,0.9254363,0.9188018,0.9129515,0.8946165
1405,/government/collections/cycling-and-walking,0.8939786,0.9169125,0.9253108,0.9253108,0.9169125,0.91206735,0.8939786
1406,/government/publications/universal-credit-and-employers-frequently-asked-questions/universal-credit-and-employers-frequently-asked-questions,0.89516693,0.9197191,0.9252382,0.9252382,0.9197191,0.9133747,0.89516693
1407,/government/publications/covid-19-response-spring-2021,0.9251187,0.90348005,0.9146417,0.9251187,0.9146417,0.91441345,0.90348005
1408,/youth-mobility/documents-you-must-provide,0.90276927,0.91261107,0.92503154,0.92503154,0.91261107,0.91347057,0.90276927
1409,/tax-sell-property/selling-overseas-property,0.90279824,0.914149,0.92502284,0.92502284,0.914149,0.91399,0.90279824
1410,/education/types-of-apprenticeships,0.90686244,0.91456187,0.9249776,0.9249776,0.91456187,0.91546726,0.90686244
1411,/hmrc-internal-manuals/apprenticeship-levy/alm02000,0.89746046,0.9168555,0.92490226,0.92490226,0.9168555,0.91307276,0.89746046
1412,/report-child-abuse,0.8906564,0.9248903,0.92164105,0.9248903,0.92164105,0.91239595,0.8906564
1413,/government/publications/ogden-tables-actuarial-compensation-tables-for-injury-and-death,0.90909207,0.9116306,0.92486876,0.92486876,0.9116306,0.91519713,0.90909207
1414,/government/publications/statutory-paternity-pay-record-sheet-spp2,0.8991479,0.91348445,0.92483944,0.92483944,0.91348445,0.9124906,0.8991479
1415,/individual-savings-accounts,0.9073228,0.9247854,0.9146009,0.9247854,0.9146009,0.9155697,0.9073228
1416,/government/publications/academic-technology-approval-scheme-atas-occupation-codes/academic-technology-approval-scheme-atas-occupation-codes,0.90573496,0.9111189,0.9247518,0.9247518,0.9111189,0.9138686,0.90573496
1417,/apply-online-to-replace-a-driving-licence,0.89219594,0.9247492,0.92243415,0.9247492,0.92243415,0.9131264,0.89219594
1418,/government/groups/cycle-proofing-working-group,0.8946588,0.918124,0.92469186,0.92469186,0.918124,0.91249156,0.8946588
1419,/working-retirement-pension-age,0.8949422,0.9158896,0.92457885,0.92457885,0.9158896,0.91180354,0.8949422
1420,/government/organisations/company-names-tribunal,0.9115309,0.92450523,0.9111219,0.92450523,0.9115309,0.91571933,0.9111219
1421,/government/collections/helping-young-people-into-work,0.91178167,0.910086,0.92448634,0.92448634,0.91178167,0.91545135,0.910086
1422,/government/publications/entering-the-uk-as-the-holder-of-an-article-10-residence-card/entering-the-uk-as-the-holder-of-an-article-10-residence-card,0.90479743,0.91111344,0.9244509,0.9244509,0.91111344,0.9134539,0.90479743
1423,/claim-employment-allowance/how-to-claim,0.90997833,0.9156947,0.92426443,0.92426443,0.9156947,0.9166458,0.90997833
1424,/understanding-your-pay,0.9242572,0.89616716,0.90633446,0.9242572,0.90633446,0.9089196,0.89616716
1425,/government/publications/sfa-the-hub,0.901608,0.91281205,0.92416996,0.92416996,0.91281205,0.9128633,0.901608
1426,/government/organisations/strategic-command,0.90553,0.9240598,0.9235282,0.9240598,0.9235282,0.917706,0.90553
1427,/check-tenant-right-to-rent-documents/copy-documents,0.91746306,0.9166597,0.9240596,0.9240596,0.91746306,0.9193942,0.9166597
1428,/use-or-cancel-an-enduring-power-of-attorney,0.8903113,0.9218624,0.9239666,0.9239666,0.9218624,0.91204673,0.8903113
1429,/introduction-to-business-rates,0.9239176,0.900867,0.8983441,0.9239176,0.900867,0.90770954,0.8983441
1430,/work/pensions-and-ageing-society,0.8965698,0.9239114,0.92000556,0.9239114,0.92000556,0.91349554,0.8965698
1431,/dual-citizenship,0.9164952,0.9174956,0.92391056,0.92391056,0.9174956,0.9193005,0.9164952
1432,/junior-individual-savings-accounts/if-your-child-is-terminally-ill-or-dies,0.9238424,0.89174175,0.8946095,0.9238424,0.8946095,0.90339786,0.89174175
1433,/government/publications/fe-choices-about-the-survey/fe-choices-about-the-survey,0.9075243,0.9102537,0.92378706,0.92378706,0.9102537,0.913855,0.9075243
1434,/government/publications/vaccination-of-people-working-or-deployed-in-care-homes-operational-guidance,0.8916959,0.916612,0.92375946,0.92375946,0.916612,0.9106891,0.8916959
1435,/government/collections/european-social-fund-2007-to-2013,0.8897341,0.9224232,0.9237346,0.9237346,0.9224232,0.91196394,0.8897341
1436,/search-local-archives,0.8943583,0.9226734,0.9237283,0.9237283,0.9226734,0.9135866,0.8943583
1437,/carers-credit/eligibility,0.9236315,0.90914315,0.9038619,0.9236315,0.90914315,0.9122122,0.9038619
1438,/service-manual/measuring-success,0.8898038,0.91816485,0.92352,0.92352,0.91816485,0.91049623,0.8898038
1439,/mot-tester-training-assessments/training,0.90030694,0.92326206,0.92273986,0.92326206,0.92273986,0.91543627,0.90030694
1440,/search-armed-forces-memorial-roll-of-honour,0.8963297,0.91222805,0.9232458,0.9232458,0.91222805,0.91060114,0.8963297
1441,/f-gas-fridges-freezers,0.8944885,0.91309583,0.92321336,0.92321336,0.91309583,0.9102659,0.8944885
1442,/guidance/how-to-sell-to-dstl-industry-academia-and-other-research-organisations,0.8947801,0.9127928,0.92317325,0.92317325,0.9127928,0.9102487,0.8947801
1443,/government/organisations/defence-equipment-and-support,0.8990024,0.9107795,0.9230528,0.9230528,0.9107795,0.9109449,0.8990024
1444,/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do,0.9227534,0.9102653,0.9230067,0.9230067,0.9227534,0.9186752,0.9102653
1445,/government/publications/basic-passport-checks,0.9010115,0.9229946,0.9228899,0.9229946,0.9228899,0.915632,0.9010115
1446,/how-to-resolve-neighbour-disputes,0.89062476,0.9229746,0.92238367,0.9229746,0.92238367,0.9119943,0.89062476
1447,/vehicle-tax-direct-debit,0.9016202,0.9094137,0.922932,0.922932,0.9094137,0.91132194,0.9016202
1448,/understand-how-your-council-works,0.89124745,0.922879,0.9219771,0.922879,0.9219771,0.9120345,0.89124745
1449,/manage-child-maintenance-case/disagreements-about-parentage,0.89037204,0.9228606,0.9219485,0.9228606,0.9219485,0.911727,0.89037204
1450,/tax-credits-if-moving-country-or-travelling,0.8879897,0.9228428,0.91808933,0.9228428,0.91808933,0.9096406,0.8879897
1451,/government/publications/easy-read-the-equality-act-making-equality-real,0.9022,0.90922284,0.92281723,0.92281723,0.90922284,0.9114134,0.9022
1452,/government/publications/education-inspection-framework,0.89011306,0.9185225,0.9227495,0.9227495,0.9185225,0.91046166,0.89011306
1453,/government/publications/d888-request-by-an-individual-for-information-from-their-driving-record,0.8989699,0.91098905,0.9227396,0.9227396,0.91098905,0.91089946,0.8989699
1454,/guidance/coronavirus-support-for-business-from-outside-government,0.8926974,0.92262924,0.9227382,0.9227382,0.92262924,0.91268826,0.8926974
1455,/hmrc-internal-manuals/pensions-tax-manual/ptm044100,0.88939357,0.92273784,0.91979045,0.92273784,0.91979045,0.91064066,0.88939357
1456,/government/statistics/self-employment-income-support-scheme-statistics-july-2021,0.91785383,0.9227002,0.9206786,0.9227002,0.9206786,0.9204109,0.91785383
1457,/request-cctv-footage-of-yourself,0.9226707,0.90209115,0.9055685,0.9226707,0.9055685,0.9101102,0.90209115
1458,/government/statistics/esa-underpayments-progress-on-checking-june-2021/june-2021-esa-underpayments-numbers-affected-expenditure-and-final-update-on-checking,0.8956458,0.9119047,0.9226511,0.9226511,0.9119047,0.91006714,0.8956458
1459,/file-your-company-annual-accounts,0.9020312,0.9091568,0.9225632,0.9225632,0.9091568,0.9112504,0.9020312
1460,/government/publications/how-tests-and-testing-kits-for-coronavirus-covid-19-work/target-product-profile-laboratory-based-sars-cov-2-viral-detection-tests,0.9097811,0.9083506,0.9225282,0.9225282,0.9097811,0.9135533,0.9083506
1461,/ancestry-visa/extend-your-visa,0.8949481,0.91181254,0.922474,0.922474,0.91181254,0.9097449,0.8949481
1462,/understanding-your-pay/performancerelated-pay,0.8892347,0.92006576,0.92231196,0.92231196,0.92006576,0.9105375,0.8892347
1463,/government/publications/businesses-not-complying-with-money-laundering-regulations-in-2018-to-2019/list-of-businesses-for-tax-year-2019-to-2020-that-have-not-complied-with-the-2017-money-laundering-regulations,0.88871187,0.916904,0.9222276,0.9222276,0.916904,0.9092812,0.88871187
1464,/government/statistics/safeguarding-adults-2015-to-2016-experimental-statistics,0.9222034,0.9074327,0.9200915,0.9222034,0.9200915,0.9165759,0.9074327
1465,/government/publications/new-state-pension-direct-mail-trial-evaluation,0.90078545,0.9102197,0.9221851,0.9221851,0.9102197,0.91106343,0.90078545
1466,/become-childminder-nanny/after-youre-registered,0.9221276,0.88805026,0.8967432,0.9221276,0.8967432,0.90230703,0.88805026
1467,/government/publications/nhs-bursary-scheme-rules-2020,0.90301186,0.90790683,0.9221066,0.9221066,0.90790683,0.9110084,0.90301186
1468,/government/publications/llwr-vacancies,0.89093155,0.92103356,0.92209977,0.92209977,0.92103356,0.91135496,0.89093155
1469,/buy-sell-your-home/transferring-ownership-conveyancing,0.91095585,0.9180199,0.92207766,0.92207766,0.9180199,0.91701776,0.91095585
1470,/world/sri-lanka,0.90620536,0.9107263,0.9220725,0.9220725,0.9107263,0.91300136,0.90620536
1471,/government/publications/academies-planning-calendar,0.8887751,0.9168387,0.9220683,0.9220683,0.9168387,0.9092274,0.8887751
1472,/government/publications/extend-your-stay-as-a-retired-person-of-independent-means/extend-your-stay-as-a-retired-person-of-independent-means,0.8919038,0.91415197,0.92202544,0.92202544,0.91415197,0.9093604,0.8919038
1473,/guidance/salary-sacrifice-and-the-effects-on-paye,0.8945893,0.9179632,0.92200077,0.92200077,0.9179632,0.9115178,0.8945893
1474,/government/publications/intra-company-visas-going-rates-for-eligible-occupations,0.9019943,0.91946423,0.92190844,0.92190844,0.91946423,0.91445565,0.9019943
1475,/employee-tax-codes/letters,0.88941354,0.9218857,0.9152694,0.9218857,0.9152694,0.9088562,0.88941354
1476,/send-rent-lease-details,0.92187214,0.9173269,0.91821086,0.92187214,0.91821086,0.9191367,0.9173269
1477,/guidance/business-analyst--2,0.89049786,0.91334414,0.9216297,0.9216297,0.91334414,0.9084906,0.89049786
1478,/guidance/uk-national-codification-bureau,0.89312816,0.91050225,0.92158365,0.92158365,0.91050225,0.90840465,0.89312816
