page path,document type,document supertype,number of sessions that visit this page,number of sessions where this page is an entrance hit,number of sessions where this page is an exit hit,number of sessions where this page is both an entrance and exit hit,tfdf_max,label
/keeping-your-pay-tax-records/capital-gains-or-losses,guide,services,7,0,0,0,3,
/child-tax-credit-when-child-reaches-16,answer,services,23,3,10,0,3,
/bringing-goods-into-uk-personal-use/when-to-declare-goods,guide,services,2,0,1,0,3,
/guidance/welcome-a-guide-for-hong-kong-british-national-overseas-visa-holders-in-the-uk,detailed_guide,guidance and regulation,32,3,8,2,3,
/government/organisations/civil-service-fast-track-apprenticeship,organisation,other,19,3,2,0,3,
/government/publications/filtering-rules-for-criminal-record-check-certificates/filtering-rules-for-dbs-certificates-criminal-record-checks,html_publication,other,23,5,0,0,3,
/introduction-to-business-rates/how-your-rates-are-calculated,guide,services,3,0,0,0,3,
/government/collections/dbs-filtering-guidance,document_collection,other,18,0,4,0,3,
/child-benefit-child-parent-dies,guide,services,6,0,0,0,3,
/guidance/living-in-germany,detailed_guide,guidance and regulation,4,0,2,0,3,
/get-childcare,step_by_step_nav,services,16,0,0,0,3,
/foreign-travel-advice/gibraltar/local-laws-and-customs,travel_advice,guidance and regulation,1,0,1,0,3,
/guidance/support-for-18-to-21-year-olds-claiming-universal-credit,detailed_guide,guidance and regulation,5,0,1,0,3,
/government/publications/find-a-free-level-3-qualification,guidance,guidance and regulation,25,0,1,0,3,
/budgeting-help-benefits/repayments,guide,services,106,2,1,0,3,
/apply-for-council-tax-discount,local_transaction,services,38,10,3,1,3,
/government/collections/overseas-living-in-guides,document_collection,other,18,0,0,0,3,
/child-benefit-child-lives-with-someone-else,answer,services,5,1,0,0,3,
/find-a-legal-adviser,answer,services,10,1,1,0,3,
/energy-company-obligation,answer,services,11,0,1,0,3,
/tax-on-pension/higher-tax-on-unauthorised-payments,guide,services,31,3,0,0,3,
/employers-paternity-pay-leave/refuse-pay-form-spp1,guide,services,9,2,3,0,3,
/school-term-holiday-dates,local_transaction,services,23,3,6,3,3,
/constant-attendance-allowance/how-to-claim,guide,services,3,0,0,0,3,
/topic/schools-colleges-childrens-services/curriculum-qualifications,topic,other,8,1,0,0,3,
/council-tax/paying-your-bill,guide,services,11,2,1,0,3,
/guidance/disability-confident-how-to-sign-up-to-the-employer-scheme,detailed_guide,guidance and regulation,12,2,2,1,3,
/guidance/jobcentres-where-you-can-claim-universal-credit,detailed_guide,guidance and regulation,12,3,6,0,3,
/government/publications/supporting-documents-for-sponsor-applications-appendix-a/appendix-a,html_publication,other,8,1,0,0,3,
/tax-on-pension/print,guide,services,3,0,0,0,3,
/business/premises-rates,taxon,other,1,0,0,0,3,
/government/publications/form-d8-application-for-a-divorce-dissolution-or-to-apply-for-a-judicial-separation-order,form,services,2,0,0,0,3,
/government/statistics/employment-and-support-allowance-work-capability-assessment-outcomes-by-physical-and-mental-health-condition,official_statistics,research and statistics,1,0,0,0,3,
/benefit-cap/how-earnings-affect-when-benefit-cap-starts,guide,services,49,4,1,0,3,
/solve-workplace-dispute/appeals,guide,services,14,2,0,0,3,
/appeal-benefit-decision/submit-appeal,guide,services,17,5,0,1,3,
/residential-support-scheme/residential-bursary-fund,guide,services,4,1,0,0,3,
/eori,guide,services,11,1,2,0,3,
/over-80-pension/eligibility,guide,services,55,5,6,0,3,
/staff-redundant/redundancy-pay,guide,services,21,2,0,0,3,
/government/publications/understanding-your-right-to-work-in-the-uk-eu-eea-and-swiss-citizens,promotional,guidance and regulation,9,1,0,0,3,
/child-benefit-abroad,answer,services,16,1,0,0,3,
/contract-types-and-employer-responsibilities/employing-family-young-people-and-volunteers,guide,services,7,0,0,0,3,
/government/publications/register-a-used-vehicle-for-the-first-time-v555,form,services,3,0,0,0,3,
/volunteer-to-check-standards-in-prison,answer,services,12,1,1,0,3,
/child-tax-credit/already-claiming,guide,services,19,0,1,0,3,
/government/publications/an-applicants-introduction-to-the-decision-making-process-for-enhanced-criminal-record-checks,guidance,guidance and regulation,6,1,0,0,3,
/driving-nongb-licence,simple_smart_answer,services,28,0,6,0,3,
/employment-tribunals/make-a-claim,guide,services,41,8,4,1,3,
/pay-voluntary-class-3-national-insurance/direct-debit,guide,services,19,0,0,0,3,
/ancestry-visa/extend-your-visa,guide,services,5,0,0,0,3,
/government/publications/the-fit-note-a-guide-for-patients-and-employees/the-fit-note-guidance-for-patients-and-employees,html_publication,other,15,2,2,0,3,
/guidance/deferral-of-vat-payments-due-to-coronavirus-covid-19,detailed_guide,guidance and regulation,6,0,1,0,3,
/government/organisations/department-for-international-trade/about/recruitment,recruitment,other,5,3,1,0,3,
/government/publications/income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40,form,services,7,1,0,0,3,
/change-name-driving-licence,answer,services,19,4,5,0,3,
/extra-money-pay-university,guide,services,16,1,0,0,3,
/government/publications/covid-19-response-summer-2021-roadmap/moving-to-step-4-of-the-roadmap,html_publication,other,5,2,0,0,3,
/garden-waste-disposal,local_transaction,services,5,2,0,0,3,
/parental-bereavement-pay-leave/what-you-can-get,guide,services,5,2,0,0,3,
/guidance/new-employee-coming-to-work-from-abroad,detailed_guide,guidance and regulation,20,5,9,0,3,
/foreign-travel-advice/turkey,travel_advice,guidance and regulation,11,1,4,1,3,
/hand-luggage-restrictions,guide,services,8,2,1,0,3,
/discrimination-your-rights/what-you-can-do,guide,services,39,5,1,0,3,
/how-the-post-office-check-and-send-service-works,answer,services,14,4,1,0,3,
/apply-for-child-performance-licence,local_transaction,services,9,0,0,0,3,
/claim-tax-credits/backdate-a-claim,guide,services,17,0,0,0,3,
/emergency-travel-document,guide,services,8,0,3,0,3,
/government/publications/kickstart-scheme-employer-contacts/kickstart-scheme-employer-contacts,html_publication,other,21,5,4,0,3,
/guidance/understanding-off-payroll-working-ir35,detailed_guide,guidance and regulation,12,2,3,0,3,
/apply-for-primary-school-place,local_transaction,services,14,4,0,0,3,
/government/publications/basic-dbs-check-privacy-policy/basic-dbs-check-privacy-policy,html_publication,other,19,4,2,0,3,
/temporary-worker-creative-and-sporting-visa,guide,services,27,2,0,0,3,
/guidance/check-which-employees-you-can-put-on-furlough-to-use-the-coronavirus-job-retention-scheme,detailed_guide,guidance and regulation,18,4,1,0,3,
/repaying-your-student-loan/update-your-employment-details,guide,services,12,2,5,1,3,
/employers-maternity-pay-leave/help-with-statutory-pay,guide,services,12,2,0,0,3,
/apply-free-school-meals,local_transaction,services,30,4,6,0,3,
/replacement-exam-certificate,guide,services,25,4,9,1,3,
/guidance/help-and-support-for-employing-people,detailed_guide,guidance and regulation,4,2,0,0,3,
/sure-start-maternity-grant/eligibility,guide,services,90,3,6,0,3,
/government/publications/zero-hours-contracts-guidance-for-employers/zero-hours-contracts-guidance-for-employers,html_publication,other,6,0,2,0,3,
/sportsperson-visa,guide,services,20,1,0,0,3,
/foreign-travel-advice/poland/entry-requirements,travel_advice,guidance and regulation,15,2,2,0,3,
/guidance/nhs-test-and-trace-workplace-guidance,detailed_guide,guidance and regulation,13,4,3,0,3,
/government/organisations/department-for-education-and-skills,organisation,other,2,0,0,0,3,
/challenge-election-result,guide,services,1,0,0,0,3,
/guidance/check-if-you-have-unused-annual-allowances-on-your-pension-savings,detailed_guide,guidance and regulation,7,3,0,0,3,
/world/russia,taxon,other,5,0,4,0,3,
/tax-credits-overpayments/repay-your-tax-credits,guide,services,13,1,1,0,3,
/courts/crown-court,guide,services,10,0,5,0,3,
/government/publications/how-the-nhs-charges-overseas-visitors-for-nhs-hospital-care/how-the-nhs-charges-overseas-visitors-for-nhs-hospital-care,html_publication,other,3,2,1,0,3,
/apply-for-disabled-bus-pass,local_transaction,services,37,9,3,0,3,
/british-national-overseas-bno-visa/how-much-it-costs,guide,services,6,0,1,0,3,
/government/publications/universal-credit-different-earning-patterns-and-your-payments,guidance,guidance and regulation,15,1,2,0,3,
/self-assessment-tax-returns/corrections,guide,services,10,1,0,0,3,
/new-employee/check-status,guide,services,8,0,0,0,3,
/tax-compliance-checks,answer,services,9,0,0,0,3,
/council-housing/repairs-and-maintenance,guide,services,4,0,1,0,3,
/government/publications/covid-19-stay-at-home-guidance,guidance,guidance and regulation,30,3,2,0,3,
/government/collections/requests-for-personal-data-and-service-records,document_collection,other,13,2,0,1,3,
/government/collections/uk-visa-forms,document_collection,other,16,0,1,0,3,
/government/organisations/hm-revenue-customs/contact/pension-scheme-enquiries,contact,other,18,5,2,0,3,
/money,taxon,other,2,0,0,0,3,
/government/organisations/student-loans-company/about/complaints-procedure,complaints_procedure,other,2,0,0,0,3,
/government/publications/redundancy-payments-rp1-fact-sheet,guidance,guidance and regulation,21,4,1,0,3,
/government/collections/des-engineering-management-advanced-apprenticeship-scheme,document_collection,other,12,1,0,0,3,
/calculate-tax-on-company-cars,answer,services,12,1,0,0,3,
/driving-disqualifications/disqualification-until-test-pass-or-extended-test-pass,guide,services,3,0,0,0,3,
/government/organisations/hm-revenue-customs/contact/childcare-service-helpline,contact,other,5,0,4,0,3,
/flexible-working/appeals,guide,services,9,0,0,0,3,
/government/publications/dbs-update-service-employer-guide,guidance,guidance and regulation,69,5,4,0,3,
/world/australia,taxon,other,7,0,1,0,3,
/student-visa/extend-your-visa,guide,services,31,4,3,0,3,
/government/publications/basic-passport-checks,guidance,guidance and regulation,8,1,2,0,3,
/learner-support/how-to-claim,guide,services,21,1,0,0,3,
/visa-to-study-english/your-course,guide,services,8,2,0,0,3,
/search-property-information-land-registry,transaction,services,15,2,3,0,3,
/government/publications/covid-19-free-of-charge-dbs-applications-and-fast-track-barred-list-check-service/supplementary-guidance-on-eligible-roles,html_publication,other,18,3,1,0,3,
/vehicle-registration-schemes-for-the-motor-trade/nonsecure-registration-scheme,guide,services,1,0,0,0,3,
/get-tax-free-childcare,step_by_step_nav,services,31,2,6,2,3,
/government/publications/strike-off-a-company-from-the-register-ds01,form,services,4,1,1,0,3,
/guidance/procedures-for-uk-paediatric-investigation-plan-pips,detailed_guide,guidance and regulation,1,1,0,0,3,
/government/publications/intensive-personalised-employment-support-provider-guidance/covid-19-chapter-7-ipes-funding-model,html_publication,other,1,0,0,0,3,
/taking-disciplinary-action,guide,services,14,1,0,0,3,
/vehicle-registration-schemes-for-the-motor-trade/secure-registration-scheme,guide,services,2,0,0,0,3,
/research-family-history,answer,services,18,3,1,0,3,
/scrapped-and-written-off-vehicles,guide,services,3,0,0,0,3,
/registered-traveller/eligibility,guide,services,6,0,1,0,3,
/right-of-abode/apply-for-a-certificate-of-entitlement,guide,services,30,2,0,0,3,
/government/publications/deputy-annual-report-accounting-for-your-actions/filling-in-your-deputy-report-form,html_publication,other,1,0,0,0,3,
/driving-lessons-learning-to-drive/practising-with-family-or-friends,guide,services,11,1,1,0,3,
/rent-room-in-your-home/the-rent-a-room-scheme,guide,services,23,1,1,0,3,
/apply-for-tax-free-childcare,transaction,services,7,0,1,0,3,
/transfer-visa/transfer-to-brp,answer,services,3,0,0,0,3,
/disability-living-allowance-children/eligibility,guide,services,18,1,0,0,3,
/access-to-elected-office-fund/what-youll-get,guide,services,2,0,0,0,3,
/government/publications/dbs-checks-for-working-with-children-in-places-of-worship/dbs-checks-for-working-with-children-in-places-of-worship,html_publication,other,5,0,1,0,3,
/checks-when-buying-a-used-car,answer,services,9,0,0,0,3,
/government/publications/dbs-certificate-reprint-guide/dbs-certificate-reprint-guide,html_publication,other,116,33,26,4,3,
/government/publications/eu-settlement-scheme-caseworker-guidance,guidance,guidance and regulation,10,1,3,0,3,
/guidance/volunteering-and-claiming-benefits,detailed_guide,guidance and regulation,16,2,6,1,3,
/government/publications/illegal-working-fines-employers-guide,guidance,guidance and regulation,2,0,0,0,3,
/government/collections/national-security-vetting,document_collection,other,7,1,2,0,3,
/growing-your-business/get-extra-funding,guide,services,3,0,0,0,3,
/government/publications/apply-for-step-up-to-social-work,form,services,4,2,1,0,3,
/government/collections/citizenship-guidance,document_collection,other,21,1,1,0,3,
/government/organisations/hm-revenue-customs/contact/employer-enquiries-support-for-new-employers,contact,other,3,0,1,0,3,
/pay-corporation-tax,guide,services,6,1,2,0,3,
/guidance/the-uks-points-based-immigration-system-information-for-eu-citizens.it,detailed_guide,guidance and regulation,6,2,0,1,3,
/government/publications/deferring-your-state-pension,guidance,guidance and regulation,6,0,1,0,3,
/moving-from-benefits-to-work/help-for-specific-problems,guide,services,60,2,0,0,3,
/guidance/apprenticeship-training-provider-accountability-framework-20212022,detailed_guide,guidance and regulation,21,3,2,0,3,
/government/publications/new-state-pension-if-youve-been-contracted-out-of-additional-state-pension,guidance,guidance and regulation,20,1,0,0,3,
/renew-patent-trademark-registered-design,answer,services,1,0,0,0,3,
/bringing-goods-into-uk-personal-use/arriving-in-great-britain,guide,services,9,2,1,0,3,
/permitted-paid-engagement-visa/apply,guide,services,3,2,0,0,3,
/government/statistics/self-employment-income-support-scheme-statistics-june-2021,official_statistics,research and statistics,2,0,0,0,3,
/independent-livingfund,answer,services,29,1,0,0,3,
/government/publications/criminal-records-checks-for-overseas-applicants/countries-a-to-f-applying-for-a-criminal-records-check-for-someone-from-overseas,html_publication,other,34,7,2,0,3,
/business-finance-support/gigabit-broadband-voucher-scheme-gbvs-uk,business_finance_support_scheme,guidance and regulation,1,0,0,0,3,
/government/publications/student-finance-how-youre-assessed-and-paid,guidance,guidance and regulation,4,0,0,0,3,
/travel-disruption-your-rights-at-work,answer,services,20,2,2,0,3,
/find-an-immigration-adviser/what-advisers-can-do,guide,services,4,0,0,0,3,
/search-local-archives,local_transaction,services,6,2,2,0,3,
/courts-tribunals/employment-tribunal,organisation,other,6,2,1,0,3,
/guidance/skills-funding-register-for-opportunities-to-tender,detailed_guide,guidance and regulation,10,1,1,0,3,
/armed-forces-pension-calculator,answer,services,99,16,6,5,3,
/government/publications/access-to-work-guide-for-employers/access-to-work-factsheet-for-employers,html_publication,other,66,33,18,1,3,
/browse/childcare-parenting/divorce-separation-legal,mainstream_browse_page,other,16,2,0,0,3,
/transfer-visa,answer,services,46,7,7,0,3,
/government/publications/priority-change-of-circumstances-for-sponsors/tier-2-and-5-priority-change-of-circumstance-service,html_publication,other,4,0,0,0,3,
/check-tenant-right-to-rent-documents,guide,services,43,1,10,0,3,
